episode,reward
116,-1
117,1.8099120608433545
118,-1
119,-1
120,-1
121,-0.2507656926673085
122,-0.15357410855788933
123,-0.027652093235749242
124,-0.10275596668362907
125,-0.09835872731115447
126,-0.17908606785428005
127,-0.10133539009583714
128,-0.176428542090048
129,0.3501552009054014
130,0.6656839187428982
131,-0.08144756981461265
132,-0.09242883804580637
133,0.01573141191259264
134,-0.06722233027234192
135,0.16865479775610637
136,-0.10593557891953209
137,-0.0874120499455674
138,0.021907986871534835
139,-0.07969364279516877
140,-0.07090376345519045
141,-0.017932422645460577
142,-0.07221764872182124
143,0.25994753509975776
144,-0.24358150050908334
145,0.33949794418776147
146,0.2834582400831338
147,0.3118162674657792
148,-0.5130722340218895
149,0.6465305224977094
150,0.0020614704759138736
151,0.2934231081156844
152,0.01637750793637771
153,-0.1561114978473599
154,0.10737532274191519
155,2.356186718411142
156,-0.01882391282303919
157,-0.011465802175833595
158,-0.02209575404096309
159,0.06358266272340463
160,0.5339852210100813
161,-1
162,-1
163,-1
164,0.260753120409678
165,-0.08306985829248437
166,4.321549629420676
167,2.5174737979992323
168,0.005278242495045493
169,0.8369090272830473
170,-0.1329002815712803
171,0.0761278333990365
172,0.08775865405742533
173,-0.5369128949457791
174,-0.21759359858660177
175,0.39899753613348077
176,0.12333991229667829
177,0.1987543608350848
178,0.22468039307798793
179,2.4031092905777007
180,-1
181,-1
182,-0.13034263532211987
183,0.33515117333846267
184,-0.020456643111531503
185,-0.09218205077050012
186,0.01958579745660849
187,-0.13048370598696812
188,0.9385285566730797
189,-0.1689957654602674
190,0.28076647972132407
191,0.7592714602729356
192,-1
193,-1
194,-1
195,-0.012561205978781076
196,-1
197,-1
198,-1
199,3.8796204203493403
200,0.15450711375210302
201,0.14846162883197844
202,0.5011779567864936
203,-1
204,-1
205,-1
206,0.2675033541900531
207,2.8868827807939046
208,-1
209,-1
210,-1
211,2.6798551104115433
212,0.0025570033443942375
213,0.05188874565402535
214,0.4746852764029368
215,-1
216,-1
217,-1
218,-0.07397453264919107
219,2.7727284894328106
220,-1
221,-1
222,-1
223,1.1610394634015986
224,-0.08184579265233727
225,-0.09211938981863332
226,0.3690136995377935
227,1.8341514716687062
228,0.17801594052677827
229,-0.014159861710870802
230,-0.09422357732085274
231,0.016849023962638654
232,-0.08764255360189233
233,0.546455130791772
234,-1
235,-1
236,-1
237,-0.1488716928207643
238,0.08594349420193836
239,0.5326689720468749
240,0.8458127628243028
241,1.538493147374075
242,0.5103417437799955
243,-0.07077722305884437
244,0.5627987557658245
245,0.012326340025836435
246,0.07781690477662884
247,1.035679833065056
248,0.28455306563546956
249,0.14262858986923743
250,0.9134022454001016
251,1.6452004985866924
252,-0.5666505073753281
253,0.15752820318434146
254,-0.5068705307210475
255,0.5855028463429199
256,-0.16755320068517765
257,-0.2850150783224914
258,0.10785820514930888
259,0.23557784339308885
260,0.42569286858974165
261,0.2965648214444645
262,5.568069250307126
263,0.340271884431965
264,0.288017453630637
265,-0.13779947073643561
266,0.1265589648338954
267,0.3197873480431528
268,0.32352701219515234
269,0.32097035362080395
270,0.6450412956013547
271,0.17662535336474305
272,3.1053592636645524
273,0.5483555982084543
274,0.10702861623455329
275,1.2335503556494039
276,1.2330474177587827
277,-0.14279041897164468
278,0.17713494345468384
279,0.31124513205025606
280,0.31474580710948885
281,0.4133878812172571
282,0.20227859478950494
283,2.031280616311944
284,2.896599919515257
285,0.8439416531608301
286,1.7188523381455467
287,0.046008765304254684
288,0.0502034771651072
289,0.0852870185907153
290,0.08318948699819151
291,0.45693123980992856
292,2.089880630111799
293,0.19832469870075142
294,0.12651763145233264
295,0.4827627615130048
296,0.19312340985367782
297,0.22945522720769773
298,1.6511094411152234
299,0.28044522007240413
300,-1
301,-1
302,-1
303,-0.10139786745598389
304,-1
305,-1
306,-1
307,-1
308,0.1661879534570061
309,5.179233169423206
310,-1
311,-1
312,-1
313,0.4610086561393809
314,0.032618399481469273
315,-0.2473243212831322
316,0.21305239485342264
317,-0.16936272193057822
318,-0.11604832071560855
319,-0.15412859735824602
320,0.07504217629434473
321,-0.10696189280679513
322,-0.0750791102094649
323,-0.08153269520047146
324,0.15211055327111422
325,-1
326,-1
327,-1
328,-0.23635907888289365
329,-0.015928704152518458
330,-0.06514982112075152
331,0.8343375488232538
332,1.2135716116807003
333,-0.005032818591241162
334,2.611529905811991
335,0.5060559432438698
336,0.255012968002422
337,5.642077620175946
338,0.24640621246182426
339,0.4099943586401289
340,0.22039373376224258
341,-0.006578109048911873
342,0.07445084685446912
343,0.20921619243439316
344,0.2431654465535642
345,0.2800371570990714
346,0.14611788555050564
347,0.3728057905973021
348,0.04313714575720895
349,0.23267440340445256
350,-0.03210164900288348
351,1.8300878207593119
352,0.3464152062010286
353,0.1102459795764199
354,0.2404055421247353
355,0.2517125980183319
356,0.8661482016876028
357,0.2461348042202367
358,0.22062568810237226
359,0.18083896401111943
360,0.5188035142649969
361,0.05039397592718675
362,-0.3254932129134358
363,0.278451732483584
364,0.44085233387272815
365,-1
366,-1
367,-1
368,-0.24630942421231516
369,-0.1820190356711615
370,0.009902337494545055
371,-1
372,-1
373,-1
374,-0.24271914973775144
375,-0.049615702815867246
376,1.16293181496694
377,-1
378,-1
379,-1
380,0.5414367641064557
381,0.24719058889947543
382,-0.2683859907771362
383,3.7550559112135122
384,0.3568186910650044
385,-1
386,-1
387,-1
388,2.080176322273348
389,0.039501709762230997
390,0.20754759979121928
391,0.1418571707460865
392,-0.14916646012571477
393,0.011355574053019346
394,0.20919161257586083
395,0.0017392705469303493
396,-0.007379368227263705
397,2.592360574563834
398,-0.6166169677621922
399,0.2239367373515666
400,0.02373229683276623
401,-0.16755463205209964
402,0.126920178314903
403,-0.0906723433040445
404,-0.17562038569884642
405,-0.05568002750771539
406,-0.1733066464106312
407,-0.019543437234000538
408,0.02718068786895489
409,0.00697494494419737
410,0.9960547642473097
411,-1
412,-1
413,-1
414,0.1962888648436487
415,-0.034512796449631566
416,0.06711206876183429
417,-1
418,-1
419,-1
420,2.1362758443800316
421,-0.3174684757044146
422,0.08290296096695138
423,-1
424,-1
425,-1
426,0.17317138456937853
427,-0.2488525152225498
428,0.40844831727726927
429,-0.3301313513124273
430,-0.17452027994227326
431,4.822773140632795
432,-0.21618529560340116
433,2.1680276648320507
434,2.4810257050202007
435,0.8990554189587869
436,0.05812407513270079
437,-1
438,-1
439,-1
440,0.25322956578768974
441,0.3411795007906344
442,2.1161352295625604
443,-1
444,-1
445,-1
446,0.26923614327131107
447,0.0023471819525131554
448,4.168620263140754
449,-0.054456626475734016
450,0.3643034800508791
451,0.16211163805403705
452,0.4886031502872039
453,0.35367469156783016
454,0.6605808123358876
455,1.2902780176156985
456,3.722313793150602
457,0.16692351633193425
458,0.32140029023034056
459,0.37380321492991886
460,-0.2800072810421421
461,0.1138019620761761
462,0.6362881979285322
463,-1
464,-1
465,-1
466,0.025635805279883073
467,-0.1705832565219927
468,2.1344295251438603
469,1.5729478570550217
470,0.06768344416941385
471,0.27074915082012097
472,1.8375842464503895
473,0.0802132998290137
474,0.3876379484730359
475,0.07905242085921782
476,3.363591852573241
477,0.16449511419539675
478,-0.20476045389676234
479,-0.07930614852932483
480,1.3118387128800548
481,-0.14837649136547126
482,2.48985317778037
483,1.5501653869758054
484,0.20106981931617574
485,0.4496878078421913
486,1.3781269329387134
487,1.0469614886263225
488,-0.43370927281670957
489,0.7337375697264579
490,1.6976349276647467
491,1.1165214842058502
492,0.17976256690006598
493,-1
494,-1
495,-1
496,1.0278642472185622
497,-1
498,-1
499,-1
500,-0.14319031961444406
501,0.7540471305418479
502,0.6064949883411563
503,-0.07474397130284349
504,1.8701524933036349
505,-0.6383382677716143
506,5.472893030807868
507,0.018872509284574512
508,2.550936744370282
509,0.09102846191139169
510,0.9371471655828163
511,-0.04243046483280677
512,0.44088714294702
513,0.3908080500580109
514,0.5062855156763404
515,1.6183918580607721
516,-0.04381755835304868
517,-0.3037075331683997
518,-0.05404843949202731
519,0.21660616879650973
520,1.7689586100285704
521,0.21481344618500375
522,0.11389296096441659
523,3.0565990684127025
524,0.204995955459486
525,0.3427595405133588
526,2.590334173377407
527,-0.39784703408653954
528,-0.10579593996034276
529,-0.022654849830423762
530,4.782624184152223
531,0.41338947377885105
532,0.3671123323434462
533,1.474524865482092
534,1.9498283033176147
535,-0.14932758897941256
536,-0.07353122012797075
537,-0.061348897792413815
538,-0.014644943017026124
539,0.9692074805697073
540,-0.09556442854962166
541,0.19402961166257993
542,2.26871178835337
543,1.5150677174606422
544,1.7717726415737927
545,0.14873672406243976
546,0.17119190900466852
547,0.38349519081042405
548,0.05167476900555945
549,0.27656432451097057
550,0.5014759231081429
551,-0.07552438802167483
552,0.44295871889976124
553,-0.6224691065493166
554,0.7268640103397845
555,1.159375583963064
556,0.10221433427767801
557,0.9577472940815954
558,-1
559,-1
560,-1
561,-0.029232989027358713
562,1.8549236893620855
563,-1
564,-1
565,-1
566,0.08390954506892201
567,-0.09437844102455051
568,-0.13689049017395816
569,0.900444849605577
570,-1
571,-1
572,-1
573,4.527703256616633
574,0.8121286831193244
575,0.24335222841034798
576,-0.5329196739822442
577,2.4807141830468806
578,0.04037897833244353
579,1.8182789157922823
580,1.1474408734752517
581,1.732670288844369
582,0.020359356787936322
583,0.0386941525927027
584,-0.18218320302316204
585,0.14925493575004434
586,-0.059947522429975586
587,0.12264127818180293
588,-0.02205978369229522
589,-0.14416706258219503
590,0.026608119419915033
591,0.1862150008616068
592,0.21821455517246524
593,-0.1516204612979356
594,2.236951426733536
595,0.09454027096476803
596,-0.2134065819323041
597,0.18176473827779538
598,0.12171040769922548
599,1.087122863121639
600,0.2904745861824003
601,0.1307147106659512
602,0.3408774980306588
603,0.15656669134926937
604,0.14683352449196385
605,0.19162105585490496
606,-0.0845955979271159
607,0.11024355070464997
608,0.5821784162112285
609,0.35446385579584927
610,0.2915996122454738
611,0.13495472596632796
612,0.3372953734518527
613,0.26226795757678834
614,0.7622293889122498
615,1.3894706728038968
616,-0.40766644427529297
617,-0.2639614031884865
618,0.45404112798547125
619,0.12089135069153345
620,0.10329645061893467
621,0.3825635845210562
622,0.24355181404741155
623,-0.14138103152010095
624,0.2712794920616486
625,0.30909310446262594
626,0.14035916948756877
627,0.18850183908770668
628,-0.3489787735097485
629,-0.22945243326307174
630,0.27285206273107443
631,0.2747246592775523
632,1.4521708487584655
633,0.20517113086990757
634,0.1219780672196793
635,0.21356727544264942
636,-0.039047601060509085
637,1.4096297273619642
638,2.726569380632089
639,0.12665975601739965
640,-1
641,-1
642,-1
643,-0.15712736380635528
644,0.23234114374659587
645,-0.1681832384241867
646,-0.006952391166988203
647,0.5277028734324818
648,0.4835215308131542
649,1.242439574583973
650,-0.2127876404157174
651,0.010904275141143671
652,-0.052485846304149986
653,1.3423401419015972
654,0.3432674960977822
655,-0.03520039155867516
656,-1
657,-1
658,-1
659,0.08669761072787319
660,-0.3276683889169072
661,-0.16461469681314767
662,-0.1723417446338913
663,0.3658859044446543
664,3.317456242311068
665,1.0983895166621842
666,0.2220260845205675
667,-0.11391922613854522
668,0.016521915601620085
669,0.050685301084257395
670,0.7376243548528214
671,-0.15624114585598292
672,0.4064027678758151
673,-1
674,-1
675,-1
676,0.4518292296671802
677,0.8766084669910146
678,-0.17223521626094684
679,-0.010186005756456673
680,0.4083552043456893
681,-0.04520357589730195
682,0.41735601617583584
683,0.20903322534988145
684,0.18479699262307103
685,0.5791291001687244
686,0.19907386284465556
687,0.18098964256304706
688,0.3181007812468364
689,1.4333722414180312
690,0.6287160275149639
691,-1
692,-1
693,-1
694,0.47726000549378544
695,0.03190048956571756
696,4.281230269587034
697,1.4252447311280498
698,0.870741086171257
699,-0.47417408467545674
700,-0.29126907826075
701,0.7167400852520764
702,1.3428971326220025
703,-0.03521296459411083
704,0.4715092765188815
705,-0.07547538387251951
706,1.2785217375487878
707,-0.0815633760547031
708,0.22957285285145757
709,-0.1256151973616605
710,0.7187476014434209
711,0.04881226165455632
712,-1
713,-1
714,-1
715,0.8892986900475808
716,0.9750583098369514
717,-0.033613783159567645
718,0.16669699857110776
719,-0.31535102229184786
720,3.738926917337009
721,0.39788507659002126
722,1.1420440315900633
723,0.2450282371370216
724,0.10206711309278194
725,-0.02499718583000532
726,0.0471069952408798
727,0.12922645848211745
728,0.2815143396839912
729,1.8101264782189137
730,0.04700092072226747
731,0.4128601458677601
732,0.15173668089131387
733,1.057096995543898
734,0.5567472557710325
735,-1
736,-1
737,-1
738,0.818016816855333
739,-0.0666997220186537
740,-0.08287501995732849
741,1.6310566214958433
742,-0.24863198214634474
743,-0.1505837170585913
744,-0.14684390452308338
745,-0.08676122950022513
746,-1
747,-1
748,-1
749,-0.026651869270067685
750,-0.0669996504416559
751,-0.14187362114282276
752,0.009193980280159053
753,4.208407778193677
754,-0.14176659611737974
755,0.24592526066889353
756,0.23569965857680564
757,1.1079059298383456
758,-0.2867161638763319
759,1.5258182114793888
760,-1
761,-1
762,-1
763,0.46901350652291907
764,0.09800390719244101
765,-0.010240688607819903
766,0.3628723646262544
767,-0.142213330057524
768,1.1925663120723633
769,-0.15268254413038562
770,1.8450017676209103
771,0.07989924696702455
772,-0.22123174866651063
773,-0.03291254884316386
774,0.008043859179777346
775,2.5866865084697817
776,0.27240981588664903
777,0.1490952092030846
778,0.1784377112287432
779,0.1873498750339988
780,0.3101916540555163
781,-0.039031942604200065
782,0.09369501626970722
783,-0.008254238581089202
784,0.5002231169149458
785,0.20929877696408528
786,0.2517485436261322
787,0.32631365108536325
788,3.4074300608076946
789,0.16939242520743947
790,-1
791,-1
792,-1
793,0.24615763335931273
794,1.886387826826561
795,0.1544171953870288
796,0.5867146596305828
797,0.2620012254484283
798,0.38455888076254396
799,2.0226853327272027
800,0.2567741596155253
801,-0.07852391320675822
802,0.8240802334320789
803,-0.31756559697907316
804,3.5007035097734693
805,0.24867811632405123
806,0.22652167611621787
807,0.2175641603497842
808,0.2923545139518722
809,0.12739415584747382
810,-0.28473338752557587
811,-1
812,-1
813,-1
814,4.34399872749049
815,0.24582788756358065
816,0.28894054902590427
817,-0.036211810234000885
818,1.4750659898269807
819,-1
820,-1
821,-1
822,1.4569489979517707
823,0.19702512972471808
824,0.5985986722742977
825,0.3638915219896781
826,2.3036097651691034
827,0.14040774258515998
828,0.06495308124762311
829,0.2548151906480438
830,0.24471812547145722
831,0.39992034172205315
832,0.255915037838371
833,-0.12061007091305187
834,0.6397864788188434
835,-0.0512673825061567
836,-1
837,-1
838,-1
839,0.5201046843796817
840,-0.15640458844981298
841,-0.1697407712662502
842,1.3269414140467806
843,-0.16284489939271563
844,-0.0764946297635114
845,-1
846,-1
847,-1
848,1.714047875957164
849,1.26189317833574
850,0.4184291997211167
851,-0.21364987377999234
852,-0.08390217997185723
853,-0.1510884075528114
854,-0.15738750730510587
855,0.06424538025308646
856,-0.15004060559512766
857,1.326170598702665
858,-0.22910404177021304
859,-0.15540274074879168
860,-0.09634113556976343
861,-1
862,-1
863,-1
864,2.0853753229122067
865,1.6248081468616142
866,-0.30740338453584337
867,0.20760832293757558
868,-0.10035739404955124
869,-0.04816233110954138
870,-1
871,0.7957459588820388
872,-0.18514531257466604
873,1.1790954599404055
874,1.3799909691079395
875,2.8113999469627364
876,1.2903727574640333
877,-0.3444263774902615
878,0.28755941260049833
879,1.709832843044429
880,-0.35262661779605375
881,0.25284125652239675
882,0.0574844086239108
883,0.04681676119402556
884,-1
885,-1
886,-1
887,-0.1296485360949795
888,-0.16108018234140387
889,-0.08353045036797302
890,-0.17204451283370237
891,1.9898411845431547
892,-0.0452626980056724
893,0.07207665134997487
894,0.02445845161336835
895,0.25702327302979255
896,-1
897,-1
898,-1
899,-0.20298710691879807
900,0.8732388348813429
901,0.22020137198793632
902,0.11139332006904357
903,-1
904,-1
905,-1
906,0.19346395524170812
907,0.4527312698812913
908,0.8050968024160536
909,-0.03322675914130735
910,0.06930168198822129
911,0.04670198313584195
912,-1
913,-1
914,-1
915,-0.0617325043935677
916,-1
917,-1
918,-1
919,0.027615432041809607
920,-0.12638156541880818
921,0.03516063804250913
922,-0.3908691964154838
923,0.03938202375020472
924,0.08209094415037677
925,-0.08186501978980487
926,2.537691107700092
927,-0.13621128194245424
928,1.3796616126542758
929,0.42902933136951993
930,-0.04108665553430957
931,0.3866247188569516
932,0.3691500288508065
933,0.08848949056238897
934,2.026841396220224
935,0.3728046409798045
936,1.3479252353434688
937,-1
938,-1
939,-1
940,-0.2984790034344561
941,-0.13900498917719672
942,-0.1661784454211308
943,-0.05293924282942131
944,0.024778135076543917
945,0.48958811798500723
946,-1
947,-1
948,-1
949,-0.17358001815837942
950,1.142771273086943
951,-0.08923390468822923
952,-0.15710787785982316
953,1.09715390713247
954,0.24503712805357014
955,4.62866101266943
956,-0.3231742576857537
957,0.10292956965800482
958,0.371193995252707
959,0.33425721749765813
960,0.08984398431545615
961,0.1598390757241679
962,0.21294065720833877
963,0.49068246578348873
964,-0.5847512496514486
965,4.287168185484713
966,2.1859200697321333
967,-0.142365899687096
968,-0.10975202460724975
969,-0.1519814239107582
970,0.3674516261284153
971,-1
972,-1
973,-1
974,-0.19584389661282808
975,-0.1623825125995194
976,-0.15839574964473957
977,-0.16871490200584183
978,-0.15941426737344144
979,1.1754226557875018
980,-0.14796736945316125
981,-0.04564228505190715
982,1.619769761905606
983,0.09848124686668669
984,0.5207885553794549
985,0.585920674186327
986,2.6669704134440906
987,1.2812111067832608
988,-0.21936022309338032
989,-0.15930307890019146
990,-0.06814218292259777
991,3.3500201856130944
992,2.2678330993942235
993,0.2975533388024858
994,0.9265657969386973
995,-0.11171601154953592
996,0.19958209727183096
997,2.014009347038561
998,1.1225815225624975
999,-0.5141405340481355
1000,-0.5423755144941136
1001,2.3504898467161794
1002,-0.2164629300961406
1003,0.030838154001147977
1004,-0.03467872682676265
1005,3.072839741212743
1006,2.5798745415672557
1007,0.0027596004624790282
1008,0.2109561439079406
1009,0.1716031425927278
1010,-0.06806974931149445
1011,0.2059487018236441
1012,0.0010757517293387142
1013,1.4857686526235176
1014,0.10594627428159908
1015,0.09783458935936684
1016,-0.05520273657038166
1017,0.12099162315762313
1018,0.8343736579396093
1019,0.046915608041504075
1020,2.002649136337155
1021,-0.04848752257227473
1022,0.09009489775960189
1023,0.17453045469609796
1024,-1
1025,-1
1026,-1
1027,0.3401293061153534
1028,-0.15302202830056033
1029,-0.1434375582934927
1030,2.6620488003864096
1031,0.12288446385132867
1032,0.7931707237136436
1033,-0.08611664024735644
1034,0.9885759273238481
1035,-0.005236210279129017
1036,0.2820803448891589
1037,3.0974769453780926
1038,2.014702239915525
1039,0.3168562870597156
1040,1.3557290852944925
1041,-0.08973293888523237
1042,-0.14676842266731893
1043,-0.14320473071528705
1044,0.29702732825169487
1045,-0.23475911508626346
1046,0.8165293982164106
1047,0.38686577198946015
1048,1.7307936090355938
1049,-0.009602426397137931
1050,0.17831855289845788
1051,0.05909884123166753
1052,0.8059873658510224
1053,-0.14596550957228294
1054,-0.13681606848909944
1055,0.05191338051441341
1056,1.36935410263017
1057,0.026927831277392844
1058,2.010818483331242
1059,-0.1540756739995699
1060,-0.1793251843401077
1061,-0.1599045034434562
1062,1.386706425194025
1063,-0.14709515875014578
1064,-0.2916364735806719
1065,0.09734281357658747
1066,-1
1067,-1
1068,-1
1069,0.8016118936468573
1070,-0.22238093345423526
1071,-0.0839754528576796
1072,-0.10947930454116228
1073,-0.13984695767258803
1074,-0.06249383144516507
1075,1.4632540594261787
1076,1.8386704185579505
1077,3.4796929437078132
1078,-0.2199245728602529
1079,-0.13942206502406307
1080,1.6309101388674128
1081,0.3499114850616527
1082,-0.046626035935599774
1083,0.4170723476142635
1084,-1
1085,-1
1086,-1
1087,-0.1320801203108869
1088,-0.16638212207502678
1089,-0.08618766213731477
1090,0.8373731542498748
1091,3.0500990048899936
1092,1.5584001519901158
1093,0.31587692636741416
1094,-0.41578632158990936
1095,0.033268917087554195
1096,2.4995884752353725
1097,-0.6369262389992869
1098,0.02454817524953401
1099,0.7747029567676282
1100,-1
1101,-1
1102,-1
1103,0.577632510449716
1104,-1
1105,-1
1106,-1
1107,1.1879592828179768
1108,-0.01074183074325008
1109,2.4847817948677813
1110,0.3862360923672634
1111,-0.061105918375184975
1112,0.14758124463773026
1113,-0.39250217854125435
1114,-0.22634844741555182
1115,1.0504715196906504
1116,-0.13596689256101469
1117,0.37015871447943804
1118,-0.07811305586127781
1119,0.2809082112959733
1120,-0.04913180895554736
1121,2.7047955300080333
1122,1.5791348965464556
1123,-1
1124,-1
1125,-1
1126,0.7175838100331915
1127,-0.23677545156841062
1128,0.2104437890566
1129,-0.13439220041889377
1130,0.5636235812779724
1131,0.5277444900757495
1132,-0.0373616091355361
1133,0.20247579987786346
1134,2.7488925499732697
1135,1.2387220290784131
1136,-0.07149124998474421
1137,-0.04280756425161247
1138,3.684574025190061
1139,-0.040938178925131075
1140,0.27706167267121273
1141,2.270905602205304
1142,3.1996095686983255
1143,2.361120230711918
1144,-0.38301366288491023
1145,1.4480847850195415
1146,0.014214518106407503
1147,0.19108874251753027
1148,0.9779067761726368
1149,0.4983078343047471
1150,-1
1151,-1
1152,-1
1153,0.31666387715675937
1154,-0.2407329639057022
1155,2.682997643895053
1156,0.6693223713710275
1157,0.004892381505592791
1158,-1
1159,-1
1160,-1
1161,0.5572316394282433
1162,-0.14855212578496102
1163,1.1602969015937767
1164,-0.2307975940454705
1165,0.368677935253122
1166,-0.17103437021471535
1167,0.023338353397175604
1168,-0.24385813796955957
1169,-0.14414973598282488
1170,-0.16044766437021063
1171,0.3854214494541177
1172,0.06898732791587237
1173,-0.021157180319699043
1174,0.06020662181910352
1175,0.1972290800392087
1176,-0.2361998191266308
1177,0.03969631062952739
1178,0.31132720890439836
1179,-0.3869812218970675
1180,-0.04672950651482022
1181,-0.1611470449453971
1182,0.048257987708830274
1183,-0.18135209752038262
1184,2.1653209162592293
1185,1.1988331354110766
1186,-0.08323908931405366
1187,-0.16612382892277633
1188,0.013771198021911513
1189,-1
1190,-1
1191,-1
1192,-0.13895470060883175
1193,0.019291345198226173
1194,-0.31096915170017836
1195,-0.2397495730327126
1196,-0.285941171911374
1197,-0.005426441318274522
1198,-0.1570353590312128
1199,-0.04269059539787112
1200,0.056925761883024784
1201,-1
1202,-1
1203,-1
1204,0.47407194439832856
1205,-1
1206,-1
1207,-1
1208,1.590972591365102
1209,-0.01863276100360811
1210,0.2070285176591593
1211,0.19228234401004496
1212,-0.5441211230283169
1213,1.9663046672776456
1214,-0.13499315120426025
1215,-0.07218810740449633
1216,-0.005244585577859229
1217,-0.05218751010281786
1218,0.4599336565360992
1219,-1
1220,-1
1221,-1
1222,1.3353262513954816
1223,-0.1486246386277439
1224,0.24490211003967421
1225,-0.09555531369948389
1226,-0.13667117305456156
1227,-0.0661680408797094
1228,0.013436144254101334
1229,0.01617783866717315
1230,0.24194069523259354
1231,-0.17857325784223654
1232,-0.39770138073021444
1233,-0.2938591883715833
1234,-0.36254366126402215
1235,-0.4506611109003932
1236,0.18013437653898756
1237,0.4334028073385605
1238,-0.3142140756267551
1239,-0.15634633959665378
1240,0.12025011217027726
1241,-0.022043148988988293
1242,0.22469483747446994
1243,-0.17586770327301282
1244,0.1182030508352776
1245,-1
1246,-1
1247,-1
1248,1.1456060219898738
1249,-0.16109782053904143
1250,1.4610635293907017
1251,-0.16599944957799972
1252,-0.14943015067199528
1253,-0.12811392087055418
1254,-0.17467970197739446
1255,0.08190947218815658
1256,-0.1756520044351303
1257,0.2678059485523365
1258,7.329935691140493
1259,-0.057009943603558155
1260,-0.04097775030327533
1261,-0.062328139909174074
1262,1.6173025587495946
1263,0.15314655062138405
1264,0.1884358508763977
1265,0.21882038394166292
1266,1.416035273342529
1267,0.06250502469135033
1268,0.023619798202526132
1269,0.4405648338709969
1270,-0.040911794549815084
1271,0.20159778454216615
1272,2.8236699216215726
1273,0.41759142938670424
1274,0.4725904528494844
1275,-0.0573741998092252
1276,2.248407934420035
1277,0.2858011200746524
1278,-0.015057128453385138
1279,-0.0010048956789218133
1280,-0.049859153475299456
1281,0.0502686363858198
1282,-0.06157799125795882
1283,-0.05863987764574796
1284,0.17938809458149918
1285,0.19487087962991367
1286,5.439935204659352
1287,0.1264259373103933
1288,3.088085913440401
1289,1.8954821748580915
1290,-0.3089026804755949
1291,0.47950093977031516
1292,-1
1293,-1
1294,-1
1295,0.04101494624491431
1296,-0.16663193204084104
1297,2.1866775049931033
1298,-0.4832194755433108
1299,-0.1621365363860895
1300,0.11527224547304504
1301,0.4044946541924228
1302,-0.15588361011676832
1303,0.009001074106012918
1304,-1
1305,-1
1306,-1
1307,-0.1257341328359446
1308,-0.2402553187187566
1309,0.41534031250048753
1310,0.8361117817062669
1311,-0.14009400709833608
