step,loss
664,0.004314005374908447
665,0.0026159484405070543
666,0.0012639581691473722
667,0.002531594131141901
668,0.0046150460839271545
669,0.0021625570952892303
670,0.0017335402080789208
671,0.005388700403273106
672,0.002717501251026988
673,0.007621072232723236
674,0.002973003312945366
675,0.002952578943222761
676,0.0031266859732568264
677,0.014217546209692955
678,0.0020829159766435623
679,0.002687065862119198
680,0.0131589500233531
681,0.003203829051926732
682,0.0024670646525919437
683,0.002427020575851202
684,0.004839158151298761
685,0.0016676776576787233
686,0.008527896367013454
687,0.002950779628008604
688,0.0022589589934796095
689,0.0024221022613346577
690,0.0026063586119562387
691,0.003155534854158759
692,0.003294146852567792
693,0.008124742656946182
694,0.002745249541476369
695,0.007407788187265396
696,0.0026396792382001877
697,0.0034265914000570774
698,0.004019187763333321
699,0.002494687447324395
700,0.003900389187037945
701,0.005750677082687616
702,0.01053597405552864
703,0.007863152772188187
704,0.00199048756621778
705,0.0030037015676498413
706,0.002481902716681361
707,0.0055245403200387955
708,0.0026198471896350384
709,0.002559684682637453
710,0.0052446406334638596
711,0.0018624323420226574
712,0.0033890949562191963
713,0.00428755534812808
714,0.0059744445607066154
715,0.0022378501016646624
716,0.0025461071636527777
717,0.003830262692645192
718,0.002014754805713892
719,0.0017914060736075044
720,0.003670195583254099
721,0.00258319778367877
722,0.0058016227558255196
723,0.0022944817319512367
724,0.011110959574580193
725,0.002219181042164564
726,0.0014853138709440827
727,0.004744304344058037
728,0.0032070069573819637
729,0.0038828300312161446
730,0.003242595586925745
731,0.001952456310391426
732,0.0024701463989913464
733,0.003207744099199772
734,0.002111101523041725
735,0.004595603793859482
736,0.005330389831215143
737,0.002557269763201475
738,0.003269557375460863
739,0.005936783738434315
740,0.0030423286370933056
741,0.0029363036155700684
742,0.002366377506405115
743,0.004814398940652609
744,0.005003468599170446
745,0.00454971706494689
746,0.0031548612751066685
747,0.002218445762991905
748,0.002879336243495345
749,0.007000512443482876
750,0.0018066902412101626
751,0.0041152313351631165
752,0.004534115083515644
753,0.020416229963302612
754,0.004379741847515106
755,0.0024741326924413443
756,0.0028320681303739548
757,0.0070423344150185585
758,0.0037091299891471863
759,0.002585539361461997
760,0.003181842155754566
761,0.0027723873499780893
762,0.0025286648888140917
763,0.005375796929001808
764,0.006077596452087164
765,0.002472260966897011
766,0.004732166416943073
767,0.005909273400902748
768,0.0020209914073348045
769,0.001614112639799714
770,0.002196303103119135
771,0.00220339372754097
772,0.002348745707422495
773,0.003820554818958044
774,0.001718321000225842
775,0.003681512549519539
776,0.010038740932941437
777,0.007893937639892101
778,0.0027056587859988213
779,0.00344438967294991
780,0.0017941264668479562
781,0.0020277719013392925
782,0.007747782859951258
783,0.002203735988587141
784,0.019071701914072037
785,0.006550063379108906
786,0.002557667437940836
787,0.006769723258912563
788,0.00350928888656199
789,0.008731633424758911
790,0.0036388016305863857
791,0.002413517562672496
792,0.0021491702646017075
793,0.004350600764155388
794,0.0023072995245456696
795,0.002388603985309601
796,0.0036421148106455803
797,0.0025739315897226334
798,0.0018228708067908883
799,0.005995466373860836
800,0.0028942786157131195
801,0.0025620616506785154
802,0.0019446953665465117
803,0.0020595842506736517
804,0.002076745731756091
805,0.001766832428984344
806,0.010360833257436752
807,0.0030179601162672043
808,0.0026902747340500355
809,0.002105479594320059
810,0.002584924688562751
811,0.0035809394903481007
812,0.0029995334334671497
813,0.0012737561482936144
814,0.0029027415439486504
815,0.003248500404879451
816,0.006331972777843475
817,0.0037047741934657097
818,0.003425686387345195
819,0.0021802440751343966
820,0.002874245634302497
821,0.0028555351309478283
822,0.002177530899643898
823,0.0013908239779993892
824,0.002674250863492489
825,0.0018309785518795252
826,0.003680798225104809
827,0.007459657266736031
828,0.0035856219474226236
829,0.0017235109116882086
830,0.0025722458958625793
831,0.0013734891545027494
832,0.0038627409376204014
833,0.0023477538488805294
834,0.002256831619888544
835,0.004000166896730661
836,0.0015582083724439144
837,0.005059585440903902
838,0.0019161403179168701
839,0.017505403608083725
840,0.0014955142978578806
841,0.0012339814566075802
842,0.0034266377333551645
843,0.00284276413731277
844,0.0030818525701761246
845,0.004284685477614403
846,0.003007232677191496
847,0.0020427200943231583
848,0.0025838473811745644
849,0.007958530448377132
850,0.0028405203483998775
851,0.0020333142019808292
852,0.0024578841403126717
853,0.004207880236208439
854,0.004623474553227425
855,0.002167027210816741
856,0.003534024115651846
857,0.0021410821937024593
858,0.0024448889307677746
859,0.0029537363443523645
860,0.00324811227619648
861,0.003484127577394247
862,0.017322147265076637
863,0.0034425591584295034
864,0.006132197566330433
865,0.0014814569149166346
866,0.003030085004866123
867,0.002796613145619631
868,0.0037263515405356884
869,0.0019045216031372547
870,0.0043202778324484825
871,0.001387948403134942
872,0.005033629015088081
873,0.0010450350819155574
874,0.003028539475053549
875,0.001712287776172161
876,0.0021332241594791412
877,0.004427356645464897
878,0.003536683740094304
879,0.0025249524042010307
880,0.0044094109907746315
881,0.0026897857896983624
882,0.005623009987175465
883,0.0036730007268488407
884,0.010547135025262833
885,0.0028243581764400005
886,0.00201190123334527
887,0.0056510199792683125
888,0.0015766655560582876
889,0.003153497353196144
890,0.0032365170773118734
891,0.00846962258219719
892,0.0019428798696026206
893,0.0032217225525528193
894,0.006487608887255192
895,0.0037701455876231194
896,0.0028657307848334312
897,0.007617857772856951
898,0.021836761385202408
899,0.002297957194969058
900,0.002054485958069563
901,0.004342816770076752
902,0.0037218970246613026
903,0.0026713870465755463
904,0.002220753813162446
905,0.019872164353728294
906,0.0016145394183695316
907,0.007949223741889
908,0.006151188630610704
909,0.001969320699572563
910,0.001864891150034964
911,0.0018409185577183962
912,0.002789560705423355
913,0.0038572694174945354
914,0.0016824755584821105
915,0.002189110964536667
916,0.0026458140928298235
917,0.004621186293661594
918,0.01271183043718338
919,0.002044102642685175
920,0.0034924326464533806
921,0.002396742580458522
922,0.0016100790817290545
923,0.0024163248017430305
924,0.004231754690408707
925,0.0026976382359862328
926,0.0029990789480507374
927,0.0029292134568095207
928,0.0046795448288321495
929,0.004697463940829039
930,0.0023526474833488464
931,0.005028895568102598
932,0.006924535613507032
933,0.002538825385272503
934,0.0015239435015246272
935,0.008347366005182266
936,0.0021885065361857414
937,0.016691740602254868
938,0.0018071355298161507
939,0.005822710692882538
940,0.002191082574427128
941,0.012254491448402405
942,0.0026153167709708214
943,0.0024348204024136066
944,0.0012870862847194076
945,0.0041935378685593605
946,0.0036237877793610096
947,0.010136830620467663
948,0.01597585715353489
949,0.002699195872992277
950,0.0027711153961718082
951,0.004436049144715071
952,0.0024967871140688658
953,0.004156458657234907
954,0.00292587629519403
955,0.012002328410744667
956,0.0025515654124319553
957,0.0035401019267737865
958,0.003135685808956623
959,0.010264059528708458
960,0.003529977984726429
961,0.004622706677764654
962,0.00408382061868906
963,0.0037337816320359707
964,0.007861261256039143
965,0.0037382806185632944
966,0.0032327219378203154
967,0.0025157597847282887
968,0.003190551185980439
969,0.0029549633618444204
970,0.0019775591790676117
971,0.0018751901807263494
972,0.0037289669271558523
973,0.005696292966604233
974,0.0031463601626455784
975,0.00318099744617939
976,0.003336457535624504
977,0.0038268230855464935
978,0.004187260754406452
979,0.0021950742229819298
980,0.0026661185547709465
981,0.004661705810576677
982,0.006249474827200174
983,0.0016133651370182633
984,0.004016408231109381
985,0.0017007272690534592
986,0.001453916309401393
987,0.0034538996405899525
988,0.0019505119416862726
989,0.007470256183296442
990,0.0019740122370421886
991,0.0018464731983840466
992,0.009664176031947136
993,0.0026005986146628857
994,0.0033703534863889217
995,0.0025398251600563526
996,0.0026173654478043318
997,0.0020270878449082375
998,0.0048708864487707615
999,0.002635811222717166
1000,0.0030024994630366564
1001,0.0017637237906455994
1002,0.011635796166956425
1003,0.004798321519047022
1004,0.0023350603878498077
1005,0.002430817112326622
1006,0.0042202528566122055
1007,0.0036618015728890896
1008,0.0029165991581976414
1009,0.0015740420203655958
1010,0.003674275241792202
1011,0.0018311423482373357
1012,0.0038165641017258167
1013,0.002860273467376828
1014,0.002844866830855608
1015,0.0031009954400360584
1016,0.0025622211396694183
1017,0.0019747521728277206
1018,0.005469642113894224
1019,0.0027041109278798103
1020,0.002555686281993985
1021,0.00347905489616096
1022,0.0015036858385428786
1023,0.0021096873097121716
1024,0.0021467304322868586
1025,0.016190005466341972
1026,0.0023149149492383003
1027,0.006020044442266226
1028,0.003691862104460597
1029,0.002022410277277231
1030,0.0016721503343433142
1031,0.004513898864388466
1032,0.0025539672933518887
1033,0.0013185987481847405
1034,0.0022067194804549217
1035,0.0034748436883091927
1036,0.00276930071413517
1037,0.0018820755649358034
1038,0.0029714140109717846
1039,0.00442224508151412
1040,0.0041800448670983315
1041,0.0028562608640640974
1042,0.002953752875328064
1043,0.004018189385533333
1044,0.001628340920433402
1045,0.002511739730834961
1046,0.002391753252595663
1047,0.0071515715681016445
1048,0.002560768276453018
1049,0.001401883433572948
1050,0.0014225491322577
1051,0.0030314787290990353
1052,0.00426710257306695
1053,0.004670231603085995
1054,0.0028792591765522957
1055,0.002250632271170616
1056,0.0018856890965253115
1057,0.00762895355001092
1058,0.007904225960373878
1059,0.0019720064010471106
1060,0.0016999843064695597
1061,0.003798795398324728
1062,0.003704817732796073
1063,0.0006409062189050019
1064,0.0021777888759970665
1065,0.0021290781442075968
1066,0.008334190584719181
1067,0.0017212926177307963
1068,0.002851154888048768
1069,0.0028127930127084255
1070,0.0027818374801427126
1071,0.001797092380002141
1072,0.0030603413470089436
1073,0.005727715790271759
1074,0.008677210658788681
1075,0.004349002614617348
1076,0.003997229505330324
1077,0.0013029812835156918
1078,0.012297121807932854
1079,0.0032078472431749105
1080,0.0019709933549165726
1081,0.0017475765198469162
1082,0.0021211744751781225
1083,0.0022751763463020325
1084,0.0016138837672770023
1085,0.004177377093583345
1086,0.0022612204775214195
1087,0.0030452082864940166
1088,0.0030584416817873716
1089,0.0040992433205246925
1090,0.005979384295642376
1091,0.0023586719762533903
1092,0.0032045955304056406
1093,0.007652243599295616
1094,0.002242574468255043
1095,0.021075954660773277
1096,0.0027659598272293806
1097,0.003223944455385208
1098,0.004380957223474979
1099,0.004105197731405497
1100,0.0025069210678339005
1101,0.002429952146485448
1102,0.003669865196570754
1103,0.0025912842247635126
1104,0.0025856809224933386
1105,0.005591521970927715
1106,0.002583354478701949
1107,0.002542010508477688
1108,0.003900070209056139
1109,0.004023442976176739
1110,0.0017491887556388974
1111,0.005028046201914549
1112,0.002916668076068163
1113,0.004687993787229061
1114,0.0021167751401662827
1115,0.0014019965892657638
1116,0.0022577280178666115
1117,0.0016928475815802813
1118,0.003020480740815401
1119,0.001409891527146101
1120,0.0016156104393303394
1121,0.005105005577206612
1122,0.0012105732457712293
1123,0.003783822525292635
1124,0.0014142644358798862
1125,0.004258014727383852
1126,0.0034310277551412582
1127,0.003488199319690466
1128,0.0028631058521568775
1129,0.004946468397974968
1130,0.002182617085054517
1131,0.003495850134640932
1132,0.0029086205177009106
1133,0.0027932424563914537
1134,0.009144408628344536
1135,0.002394437324255705
1136,0.0012783962301909924
1137,0.002559150569140911
1138,0.004431300796568394
1139,0.003077625995501876
1140,0.0038966373540461063
1141,0.00310185132548213
1142,0.003461614716798067
1143,0.0034913504496216774
1144,0.0018408531323075294
1145,0.0043183909729123116
1146,0.00388473947532475
1147,0.004403488710522652
1148,0.0012043245369568467
1149,0.010153751820325851
1150,0.0022894153371453285
1151,0.004578850697726011
1152,0.00497816689312458
1153,0.0034516071900725365
1154,0.0018186761299148202
1155,0.007149404846131802
1156,0.002897912636399269
1157,0.0021668849512934685
1158,0.0020606457255780697
1159,0.0028019968885928392
1160,0.00619907584041357
1161,0.015309157781302929
1162,0.002154427580535412
1163,0.0022806564811617136
1164,0.0020394574385136366
1165,0.00272591644898057
1166,0.0032879565842449665
1167,0.004793711472302675
1168,0.027064893394708633
1169,0.0023613665252923965
1170,0.0013687529135495424
1171,0.0016289849299937487
1172,0.0023881206288933754
1173,0.004663111176341772
1174,0.0012502289609983563
1175,0.0031038066372275352
1176,0.010883812792599201
1177,0.002428289270028472
1178,0.0031552608124911785
1179,0.007689329795539379
1180,0.003519624238833785
1181,0.0039518531411886215
1182,0.004493262618780136
1183,0.002553111407905817
1184,0.0026094303466379642
1185,0.0037522243801504374
1186,0.005418095272034407
1187,0.0029953704215586185
1188,0.00470093684270978
1189,0.0051050144247710705
1190,0.004226460121572018
1191,0.0028520841151475906
1192,0.0027855827938765287
1193,0.0027464234735816717
1194,0.0026336261071264744
1195,0.009293070994317532
1196,0.00395615678280592
1197,0.002519722795113921
1198,0.001752879936248064
1199,0.003931792918592691
1200,0.004838114604353905
1201,0.00215949397534132
1202,0.002528037875890732
1203,0.013454535976052284
1204,0.0020673901308327913
1205,0.0037886505015194416
1206,0.0025130005087703466
1207,0.0025873940903693438
1208,0.007476834114640951
1209,0.019660595804452896
1210,0.002950844122096896
1211,0.002303778426721692
1212,0.003546417923644185
1213,0.0024731787852942944
1214,0.0018090602243319154
1215,0.0024669801350682974
1216,0.005698848981410265
1217,0.002255878411233425
1218,0.002228225814178586
1219,0.002443695440888405
1220,0.0022660614922642708
1221,0.003535238094627857
1222,0.004827037453651428
1223,0.003545404877513647
1224,0.001551188644953072
1225,0.008531828410923481
1226,0.001993349753320217
1227,0.004455310292541981
1228,0.0055390531197190285
1229,0.003479542676359415
1230,0.0046811820939183235
1231,0.0028495483566075563
1232,0.004070308990776539
1233,0.0016212724149227142
1234,0.004094836302101612
1235,0.0022051408886909485
1236,0.004805535543709993
1237,0.003246915992349386
1238,0.013092795386910439
1239,0.002345740795135498
1240,0.0021132100373506546
1241,0.006705597974359989
1242,0.0035812912974506617
1243,0.002815436804667115
1244,0.0028268839232623577
1245,0.005354861728847027
1246,0.0043761348351836205
1247,0.0023456052877008915
1248,0.003160411026328802
1249,0.004527178592979908
1250,0.0017404273385182023
1251,0.002290301024913788
1252,0.0014613056555390358
1253,0.015057393349707127
1254,0.014185971580445766
1255,0.0017454884946346283
1256,0.003073466708883643
1257,0.0018023657612502575
1258,0.0026696636341512203
1259,0.0055121565237641335
1260,0.00754671823233366
1261,0.003855346469208598
1262,0.0025089012924581766
1263,0.002117242431268096
1264,0.002088892739266157
1265,0.0040985653176903725
1266,0.005884073209017515
1267,0.0016877218149602413
1268,0.002763270167633891
1269,0.004421823658049107
1270,0.0019118309719488025
1271,0.0025997438933700323
1272,0.013067236170172691
1273,0.0030184255447238684
1274,0.026762869209051132
1275,0.0021679624915122986
1276,0.005494296085089445
1277,0.003642427269369364
1278,0.0053035663440823555
1279,0.004708770662546158
1280,0.004430138505995274
1281,0.00483535323292017
1282,0.005118072964251041
1283,0.00798636581748724
1284,0.0055467234924435616
1285,0.006339035928249359
1286,0.0028360667638480663
1287,0.002520918846130371
1288,0.004372842609882355
1289,0.002843777183443308
1290,0.0034661658573895693
1291,0.0037181549705564976
1292,0.004779767710715532
1293,0.005178408697247505
1294,0.004799610935151577
1295,0.003137582680210471
1296,0.002016007201746106
1297,0.004935394041240215
1298,0.0011331585701555014
1299,0.0041465782560408115
1300,0.0044471328146755695
1301,0.003363523632287979
1302,0.002391952322795987
1303,0.0011158945271745324
1304,0.005729077383875847
1305,0.0057150074280798435
1306,0.0018931875238195062
1307,0.0018964342307299376
1308,0.005198877304792404
1309,0.002743166871368885
1310,0.003220860380679369
1311,0.0019246748415753245
1312,0.0008989688358269632
1313,0.0025156033225357533
1314,0.002160546602681279
1315,0.0017818054184317589
1316,0.0019315177341923118
1317,0.003996930085122585
1318,0.002179080154746771
1319,0.0046666888520121574
1320,0.0013230580370873213
1321,0.0037720247637480497
1322,0.002908513881266117
1323,0.0017374972812831402
1324,0.0014582392759621143
1325,0.0031664047855883837
1326,0.002460785675793886
1327,0.002657871227711439
1328,0.0019569699652493
1329,0.001451994408853352
1330,0.015965642407536507
1331,0.0028576229233294725
1332,0.0017882753163576126
1333,0.009068140760064125
1334,0.0012291725724935532
1335,0.0033111702650785446
1336,0.002772398991510272
1337,0.0037041609175503254
1338,0.0029535596258938313
1339,0.0036332581657916307
1340,0.0037138101179152727
1341,0.0014780049677938223
1342,0.004925726447254419
1343,0.004600080195814371
1344,0.009295761585235596
1345,0.00266014295630157
1346,0.002702740952372551
1347,0.002628944581374526
1348,0.0040097106248140335
1349,0.0015288011636584997
1350,0.002865453017875552
1351,0.0026385136879980564
1352,0.002043279353529215
1353,0.0017056693322956562
1354,0.0037594495806843042
1355,0.004002750851213932
1356,0.0027391542680561543
1357,0.0015393159119412303
1358,0.003144513815641403
1359,0.001407362287864089
1360,0.0037877531722187996
1361,0.002045320114120841
1362,0.00390925956889987
1363,0.002576598897576332
1364,0.003711705794557929
1365,0.002977210795506835
1366,0.0031907858792692423
1367,0.0030486569739878178
1368,0.001616035122424364
1369,0.0021370123140513897
1370,0.0016618407098576427
1371,0.0010458601173013449
1372,0.0014530511107295752
1373,0.0022364435717463493
1374,0.0024996865540742874
1375,0.003688707947731018
1376,0.0016108086565509439
1377,0.0035776689182966948
1378,0.0018278005300089717
1379,0.00439410749822855
1380,0.0034999253693968058
1381,0.004856829531490803
1382,0.0055549549870193005
1383,0.0018204650841653347
1384,0.0018110409146174788
1385,0.0023667048662900925
1386,0.0038153640925884247
1387,0.017303595319390297
1388,0.002621428109705448
1389,0.007195701356977224
1390,0.0014860432129353285
1391,0.0019418623996898532
1392,0.0018354482017457485
1393,0.001777538564056158
1394,0.0037689509335905313
1395,0.0027031952049583197
1396,0.004215598106384277
1397,0.0042872074991464615
1398,0.005092078819870949
1399,0.0016349233919754624
1400,0.003136272542178631
1401,0.0016187671571969986
1402,0.0016765970503911376
1403,0.003715064376592636
1404,0.0025064845103770494
1405,0.0022105909883975983
1406,0.006810042541474104
1407,0.003356677945703268
1408,0.00426421919837594
1409,0.002315459307283163
1410,0.002397436648607254
1411,0.0018804989522323012
1412,0.0024113282561302185
1413,0.0015810620971024036
1414,0.0030109768267720938
1415,0.0052038561552762985
1416,0.005862053018063307
1417,0.0017554496880620718
1418,0.002039038110524416
1419,0.002811180893331766
1420,0.002354075899347663
1421,0.004626113921403885
1422,0.001846842234954238
1423,0.007042631506919861
1424,0.003603672608733177
1425,0.003403908107429743
1426,0.0016803552862256765
1427,0.004111343529075384
1428,0.0030215249862521887
1429,0.010773856192827225
1430,0.0036311871372163296
1431,0.003209090558812022
1432,0.0016982769593596458
1433,0.005982039030641317
1434,0.0027446160092949867
1435,0.003649547230452299
1436,0.0046287900768220425
1437,0.004030558280646801
1438,0.002386811887845397
1439,0.001956020947545767
1440,0.003623839933425188
1441,0.007178975269198418
1442,0.003021877259016037
1443,0.0029496022034436464
1444,0.0030641178600490093
1445,0.003200281411409378
1446,0.0031134397722780704
1447,0.004205155186355114
1448,0.005659244954586029
1449,0.007460504770278931
1450,0.0020114555954933167
1451,0.0037882705219089985
1452,0.0027341418899595737
1453,0.0024653070140630007
1454,0.005225484259426594
1455,0.005285046063363552
1456,0.0028890918474644423
1457,0.002099617850035429
1458,0.003505973145365715
1459,0.0019906002562493086
1460,0.001740660285577178
1461,0.0025530937127768993
1462,0.0015298482030630112
1463,0.0027062916196882725
1464,0.003731644479557872
1465,0.002173870336264372
1466,0.001393002923578024
1467,0.0029009405989199877
1468,0.003945511765778065
1469,0.00395146943628788
1470,0.0017094919458031654
1471,0.0034024720080196857
1472,0.0020013414323329926
1473,0.013828045688569546
1474,0.0017614392563700676
1475,0.002425513230264187
1476,0.004426717758178711
1477,0.002502941759303212
1478,0.0023919844534248114
1479,0.0035314764827489853
1480,0.002186209661886096
1481,0.0027696234174072742
1482,0.003586270846426487
1483,0.004421603865921497
1484,0.002126034116372466
1485,0.0019036493031308055
1486,0.004271026700735092
1487,0.005658884532749653
1488,0.0014980238629505038
1489,0.0023280070163309574
1490,0.0031680776737630367
1491,0.011059436947107315
1492,0.002763804979622364
1493,0.0020880429074168205
1494,0.01185598410665989
1495,0.007522043772041798
1496,0.002753801876679063
1497,0.001519066747277975
1498,0.0047308700159192085
1499,0.013028008863329887
1500,0.014626951888203621
1501,0.0014642663300037384
1502,0.002151601715013385
1503,0.0054471553303301334
1504,0.002641476923599839
1505,0.0036316050682216883
1506,0.004709167405962944
1507,0.0012628671247512102
1508,0.004318770952522755
1509,0.0025439637247473
1510,0.006051346659660339
1511,0.0015692608430981636
1512,0.00276435655541718
1513,0.004590615164488554
1514,0.0021452149376273155
1515,0.002924137283116579
1516,0.0023000077344477177
1517,0.004020064137876034
1518,0.006045927293598652
1519,0.003922577016055584
1520,0.004075335338711739
1521,0.0037068778183311224
1522,0.007758619729429483
1523,0.004183723591268063
1524,0.002935115247964859
1525,0.0013782618334516883
1526,0.0036133164539933205
1527,0.009156938642263412
1528,0.012125634588301182
1529,0.01863761991262436
1530,0.00208880752325058
1531,0.0032284115441143513
1532,0.0022267582826316357
1533,0.0025374453980475664
1534,0.004680996760725975
1535,0.00380897568538785
1536,0.0034420122392475605
1537,0.003384587587788701
1538,0.001125355251133442
1539,0.003994688391685486
1540,0.0019808574579656124
1541,0.002759828930720687
1542,0.0018335648346692324
1543,0.009067131206393242
1544,0.010934395715594292
1545,0.0023113128263503313
1546,0.004001840483397245
1547,0.002235156949609518
1548,0.0040380870923399925
1549,0.004250894300639629
1550,0.005863643251359463
1551,0.0019064188236370683
1552,0.004343617241829634
1553,0.005736838094890118
1554,0.0032721441239118576
1555,0.019613133743405342
1556,0.002810551319271326
1557,0.005200815387070179
1558,0.003680639434605837
1559,0.0016050308477133512
1560,0.0037265352439135313
1561,0.002928399946540594
1562,0.002922965679317713
1563,0.0030410559847950935
1564,0.0037342896685004234
1565,0.0022023257333785295
1566,0.00954851321876049
1567,0.0027070515789091587
1568,0.0017362890066578984
1569,0.002499429974704981
1570,0.002129179425537586
1571,0.0024292184971272945
1572,0.009650659747421741
1573,0.0226503424346447
1574,0.0029264676850289106
1575,0.001384722301736474
1576,0.009459447115659714
1577,0.00428575836122036
1578,0.0040861256420612335
1579,0.014280742965638638
1580,0.003050332423299551
1581,0.0023357379250228405
1582,0.005262864753603935
1583,0.006724073085933924
1584,0.002534986939281225
1585,0.0043365685269236565
1586,0.0019470802508294582
1587,0.006857104599475861
1588,0.0027373686898499727
1589,0.005087353754788637
1590,0.004851547069847584
1591,0.0027913048397749662
1592,0.006385098211467266
1593,0.0028072919230908155
1594,0.003634757362306118
1595,0.00331813283264637
1596,0.0024881053250283003
1597,0.002299549523741007
1598,0.0018983196932822466
1599,0.005326621234416962
1600,0.003133994061499834
1601,0.016923995688557625
1602,0.0038148867897689342
1603,0.0032901286613196135
1604,0.0043137106113135815
1605,0.002534575294703245
1606,0.004340651445090771
1607,0.001319004106335342
1608,0.0034793971572071314
1609,0.003019465133547783
1610,0.0030568439979106188
1611,0.002338755875825882
1612,0.0018998885061591864
1613,0.002201317809522152
1614,0.004291637800633907
1615,0.002489062724635005
1616,0.00419193971902132
1617,0.002754859160631895
1618,0.001660521375015378
1619,0.005463429260998964
1620,0.002974684350192547
1621,0.001542546320706606
1622,0.004585020709782839
1623,0.008999436162412167
1624,0.0022327809128910303
1625,0.0034607690759003162
1626,0.005301392637193203
1627,0.002360378624871373
1628,0.0015948822256177664
1629,0.0012196274474263191
1630,0.0029351997654885054
1631,0.0062477183528244495
1632,0.003855749499052763
1633,0.004882765933871269
1634,0.004438583739101887
1635,0.003136649029329419
1636,0.0045335544273257256
1637,0.00452173687517643
1638,0.0014332011342048645
1639,0.0035761375911533833
1640,0.0016102943336591125
1641,0.0035793064162135124
1642,0.0021021345164626837
1643,0.0061913467943668365
1644,0.006062131375074387
1645,0.003741516964510083
1646,0.004154618363827467
1647,0.003058228176087141
1648,0.011946459300816059
1649,0.0018362506525591016
1650,0.0038481983356177807
1651,0.0026823398657143116
1652,0.001751832664012909
1653,0.0016666464507579803
1654,0.0017534808721393347
1655,0.0020019887015223503
1656,0.0065284473821520805
1657,0.0042374012991786
1658,0.00489969365298748
1659,0.0017442821990698576
1660,0.0062489272095263
1661,0.005245898384600878
1662,0.002916482510045171
1663,0.003983288537710905
